callDateTime,priority,district,description,callNumber,incidentLocation,location
09/26/2017 11:53:00 AM,Medium,ND,BEHAVIOR CRISIS,P172691086,600 W 36TH ST,"600 W 36TH ST
BALTIMORE, MD
(39.331328, -76.62693)"
09/26/2017 07:40:00 PM,Medium,NW,BEHAVIOR CRISIS,P172692623,3500 HAYWARD AV,"3500 HAYWARD AV
BALTIMORE, MD
(39.349125, -76.680022)"
09/26/2017 09:58:00 AM,Medium,ED,BEHAVIOR CRISIS,P172690804,400 FALLSWAY,"400 FALLSWAY
BALTIMORE, MD
(39.293638, -76.609629)"
09/27/2017 10:17:00 AM,Medium,SW,BEHAVIOR CRISIS,P172700838,0 S HILTON ST,"0 S HILTON ST
BALTIMORE, MD
"
09/26/2017 03:33:00 PM,Medium,NE,BEHAVIOR CRISIS,P172691756,3400 BLK BELAIR RD,"3400 BLK BELAIR RD
BALTIMORE, MD
"
09/26/2017 11:01:00 AM,Medium,NE,BEHAVIOR CRISIS,P172690945,6900 STURBRIDGE DR,"6900 STURBRIDGE DR
BALTIMORE, MD
"
09/25/2017 09:14:00 PM,Medium,NE,BEHAVIOR CRISIS,P172682845,2600 KIRK AV,"2600 KIRK AV
BALTIMORE, MD
(39.320783, -76.599451)"
09/25/2017 06:15:00 PM,Medium,NE,BEHAVIOR CRISIS,P172682310,1300 WOODBOURNE AV,"1300 WOODBOURNE AV
BALTIMORE, MD
(39.354114, -76.593109)"
09/25/2017 04:31:00 PM,Medium,SW,BEHAVIOR CRISIS,P172681948,900 WILDWOOD PY,"900 WILDWOOD
BALTIMORE, MD
(39.297872, -76.683921)"
09/25/2017 04:39:00 PM,Medium,CD,BEHAVIOR CRISIS,P172681969,700 PENNSYLVANIA AV,"700 PENNSYLVANIA AV
BALTIMORE, MD
(39.295716, -76.625104)"
09/25/2017 09:58:00 PM,Medium,NW,BEHAVIOR CRISIS,P172682932,2300 ELSINORE AV,"2300 ELSINORE AV
BALTIMORE, MD
(39.314292, -76.679211)"
09/25/2017 10:22:00 PM,Medium,ND,BEHAVIOR CRISIS,P172682994,300 E UNIVERSITY PY,"300 E UNIVERSITY
BALTIMORE, MD
(39.329873, -76.613587)"
09/25/2017 05:26:00 PM,Medium,SW,BEHAVIOR CRISIS,P172682160,400 YALE AV,"400 YALE AV
BALTIMORE, MD
(39.28003, -76.685517)"
09/25/2017 04:54:00 PM,Medium,WD,BEHAVIOR CRISIS,P172682038,1800 RIGGS AV,"1800 RIGGS AV
BALTIMORE, MD
(39.300883, -76.646455)"
09/25/2017 04:54:00 PM,Medium,ND,BEHAVIOR CRISIS,P172682041,200 SOUTHWAY,"200 SOUTHWAY
BALTIMORE, MD
(39.332611, -76.61396)"
09/25/2017 02:00:00 PM,Medium,CD,BEHAVIOR CRISIS,P172681528,600 PARK AV,"600 PARK AV
BALTIMORE, MD
(39.296524, -76.618351)"
09/25/2017 09:17:00 AM,Medium,ED,BEHAVIOR CRISIS,P172680800,500 N PATTERSON PARK AV,"500 N PATTERSON PARK AV
BALTIMORE, MD
(39.296715, -76.584996)"
09/25/2017 04:29:00 AM,Medium,NE,BEHAVIOR CRISIS,P172680317,6500 MOYER AV,"6500 MOYER AV
BALTIMORE, MD
(39.358246, -76.545455)"
09/25/2017 08:47:00 AM,Medium,ND,BEHAVIOR CRISIS,P172680706,600 E 29TH ST,"600 E 29TH ST
BALTIMORE, MD
(39.32378, -76.608446)"
09/25/2017 04:20:00 PM,Medium,SW,BEHAVIOR CRISIS,P172681902,800 S CATON AV,"800 S CATON AV
BALTIMORE, MD
(39.275177, -76.671551)"
09/25/2017 03:32:00 PM,Medium,NE,BEHAVIOR CRISIS,P172681781,1600 SHERWOOD AV,"1600 SHERWOOD AV
BALTIMORE, MD
(39.361474, -76.583803)"
09/25/2017 03:57:00 PM,Medium,CD,BEHAVIOR CRISIS,P172681860,1500 ARGYLE AV,"1500 ARGYLE AV
BALTIMORE, MD
(39.30145, -76.633917)"
09/25/2017 12:59:00 PM,Medium,ND,BEHAVIOR CRISIS,P172681351,3600 BLK BUENA VISTA AV,"3600 BLK BUENA VISTA AV
BALTIMORE, MD
"
09/24/2017 10:52:00 PM,Medium,NW,BEHAVIOR CRISIS,P172672846,4300 REISTERSTOWN RD,"4300 REISTERSTOWN RD
BALTIMORE, MD
(39.337746, -76.667015)"
09/24/2017 07:06:00 PM,Medium,ED,BEHAVIOR CRISIS,P172672251,800 N COLLINGTON AV,"800 N COLLINGTON AV
BALTIMORE, MD
(39.299743, -76.586727)"
09/25/2017 06:04:00 AM,Medium,NE,BEHAVIOR CRISIS,P172680396,5500 BELLE VISTA AV,"5500 BELLE VISTA AV
BALTIMORE, MD
(39.343075, -76.550206)"
09/25/2017 02:52:00 AM,Medium,NW,BEHAVIOR CRISIS,P172680234,4000 MORTIMER AV,"4000 MORTIMER AV
BALTIMORE, MD
(39.350287, -76.691068)"
09/25/2017 11:49:00 AM,Medium,WD,BEHAVIOR CRISIS,P172681172,1800 N SMALLWOOD ST,"1800 N SMALLWOOD ST
BALTIMORE, MD
(39.308741, -76.65264)"
09/25/2017 12:01:00 PM,Medium,NE,BEHAVIOR CRISIS,P172681199,900 QUANTRIL WY,"900 QUANTRIL WY
BALTIMORE, MD
(39.303291, -76.546856)"
09/25/2017 05:57:00 AM,Medium,ND,BEHAVIOR CRISIS,P172680389,4600 PALL MALL RD,"4600 PALL MALL RD
BALTIMORE, MD
(39.342183, -76.665004)"
09/24/2017 09:08:00 PM,Medium,ED,BEHAVIOR CRISIS,P172672587,2200 E BIDDLE ST,"2200 E BIDDLE ST
BALTIMORE, MD
(39.304572, -76.586845)"
09/24/2017 10:14:00 PM,Medium,NE,BEHAVIOR CRISIS,P172672753,1500 MEDFORD RD,"1500 MEDFORD RD
BALTIMORE, MD
(39.336038, -76.593531)"
08/11/2017 04:16:00 AM,Medium,NE,BEHAVIOR CRISIS,P172230387,6500 MOYER AV,"6500 MOYER AV
BALTIMORE, MD
(39.358246, -76.545455)"
08/11/2017 02:09:00 AM,Medium,ND,BEHAVIOR CRISIS,P172230258,100 W 22ND ST,"100 W 22ND ST
BALTIMORE, MD
(39.314161, -76.618686)"
08/10/2017 08:50:00 PM,Medium,NW,BEHAVIOR CRISIS,P172222652,3600 ELDORADO AV,"3600 ELDORADO AV
BALTIMORE, MD
(39.331119, -76.690777)"
08/10/2017 08:40:00 PM,Medium,CD,BEHAVIOR CRISIS,P172222630,700 DOLPHIN ST,"700 DOLPHIN ST
BALTIMORE, MD
(39.29801, -76.631662)"
08/10/2017 09:08:00 PM,Medium,CD,BEHAVIOR CRISIS,P172222690,700 DOLPHIN ST,"700 DOLPHIN ST
BALTIMORE, MD
(39.29801, -76.631662)"
08/10/2017 04:07:00 PM,Medium,NE,BEHAVIOR CRISIS,P172221793,900 QUANTRIL WY,"900 QUANTRIL WY
BALTIMORE, MD
(39.303291, -76.546856)"
08/10/2017 04:07:00 PM,Medium,NE,BEHAVIOR CRISIS,P172221786,900 QUANTRIL WY,"900 QUANTRIL WY
BALTIMORE, MD
(39.303291, -76.546856)"
08/10/2017 05:35:00 PM,Medium,NE,BEHAVIOR CRISIS,P172222127,1900 E 31ST ST,"1900 E 31ST ST
BALTIMORE, MD
(39.326339, -76.589161)"
08/10/2017 05:04:00 PM,Medium,NW,BEHAVIOR CRISIS,P172221974,3900 BOARMAN AV,"3900 BOARMAN AV
BALTIMORE, MD
(39.334362, -76.680958)"
08/10/2017 01:58:00 PM,Medium,NE,BEHAVIOR CRISIS,P172221427,5400 BIDDISON AV,"5400 BIDDISON AV
BALTIMORE, MD
(39.342707, -76.553821)"
08/10/2017 01:49:00 PM,Medium,SD,BEHAVIOR CRISIS,P172221398,1100 INNER CI,"1100 INNER
BALTIMORE, MD
(39.230323, -76.594338)"
08/10/2017 11:18:00 AM,Medium,SE,BEHAVIOR CRISIS,P172221039,900 FELL ST,"900 FELL ST
BALTIMORE, MD
(39.281907, -76.591097)"
08/10/2017 08:45:00 AM,Medium,NE,BEHAVIOR CRISIS,P172220688,6200 BLK OLD HARFORD RD,"6200 BLK OLD HARFORD RD
BALTIMORE, MD
(39.361007, -76.558475)"
08/09/2017 11:43:00 PM,Medium,NE,BEHAVIOR CRISIS,P172213225,5400 BIDDISON AV,"5400 BIDDISON AV
BALTIMORE, MD
(39.342707, -76.553821)"
08/10/2017 01:05:00 AM,Medium,WD,BEHAVIOR CRISIS,P172220132,300 N STRICKER ST,"300 N STRICKER ST
BALTIMORE, MD
(39.292263, -76.641168)"
08/10/2017 01:00:00 AM,Medium,WD,BEHAVIOR CRISIS,P172220120,300 N STRICKER ST,"300 N STRICKER ST
BALTIMORE, MD
(39.292263, -76.641168)"
08/09/2017 08:47:00 PM,Medium,WD,BEHAVIOR CRISIS,P172212753,900 N BENTALOU ST,"900 N BENTALOU ST
BALTIMORE, MD
(39.298701, -76.653443)"
08/09/2017 10:10:00 PM,Medium,NE,BEHAVIOR CRISIS,P172212999,6500 MOYER AV,"6500 MOYER AV
BALTIMORE, MD
(39.358246, -76.545455)"
08/09/2017 08:26:00 PM,Medium,NE,BEHAVIOR CRISIS,P172212660,3000 BELAIR RD,"3000 BELAIR RD
BALTIMORE, MD
(39.31966, -76.575888)"
08/09/2017 06:22:00 PM,Medium,WD,BEHAVIOR CRISIS,P172212296,1600 LORMAN CT,"1600 LORMAN CT
BALTIMORE, MD
(39.303942, -76.643234)"
08/09/2017 05:32:00 PM,Medium,SD,BEHAVIOR CRISIS,P172212128,300 S MOUNT ST,"300 S MOUNT ST
BALTIMORE, MD
(39.284361, -76.643549)"
08/09/2017 03:59:00 PM,Medium,NE,BEHAVIOR CRISIS,P172211813,6500 BROOK AV,"6500 BROOK AV
BALTIMORE, MD
(39.354527, -76.535695)"
08/09/2017 12:54:00 PM,Medium,SW,BEHAVIOR CRISIS,P172211269,2100 WINDSOR GARDENS LN,"2100 WINDSOR GARDENS LN
BALTIMORE, MD
(39.309651, -76.699857)"
08/09/2017 10:58:00 AM,Medium,SD,BEHAVIOR CRISIS,P172210980,2500 GILES RD,"2500 GILES RD
BALTIMORE, MD
(39.25152, -76.629333)"
08/09/2017 09:26:00 AM,Medium,NW,BEHAVIOR CRISIS,P172210780,5200 ST CHARLES AV,"5200 ST CHARLES AV
BALTIMORE, MD
(39.34453, -76.682896)"
08/09/2017 12:36:00 AM,Medium,CD,BEHAVIOR CRISIS,P172210066,700 PARK AV,"700 PARK AV
BALTIMORE, MD
(39.297711, -76.618416)"
08/09/2017 06:56:00 AM,Medium,ND,BEHAVIOR CRISIS,P172210490,4900 MIDWOOD AV,"4900 MIDWOOD AV
BALTIMORE, MD
(39.347388, -76.603904)"
08/09/2017 12:56:00 AM,Medium,NE,BEHAVIOR CRISIS,P172210092,7100 MARLBOROUGH DR,"7100 MARLBOROUGH DR
BALTIMORE, MD
(39.37149, -76.55851)"
08/08/2017 10:27:00 PM,Medium,SE,BEHAVIOR CRISIS,P172203029,1600 JOPLIN ST,"1600 JOPLIN ST
BALTIMORE, MD
(39.274738, -76.537347)"
08/08/2017 10:13:00 PM,Medium,NE,BEHAVIOR CRISIS,P172202988,2100 KENTUCKY AV,"2100 KENTUCKY AV
BALTIMORE, MD
(39.330926, -76.581936)"
08/08/2017 08:32:00 PM,Medium,NW,BEHAVIOR CRISIS,P172202685,3200 VICKERS RD,"3200 VICKERS RD
BALTIMORE, MD
(39.317782, -76.671596)"
08/08/2017 08:24:00 PM,Medium,SD,BEHAVIOR CRISIS,P172202672,2000 CHRISTIAN ST,"2000 CHRISTIAN ST
BALTIMORE, MD
(39.282086, -76.64852)"
08/08/2017 07:36:00 PM,Medium,NW,BEHAVIOR CRISIS,P172202496,3800 FERNHILL AV,"3800 FERNHILL AV
BALTIMORE, MD
(39.337141, -76.679309)"
08/08/2017 07:15:00 PM,Medium,SW,BEHAVIOR CRISIS,P172202437,200 N HILTON ST,"200 N HILTON ST
BALTIMORE, MD
(39.288781, -76.672436)"
08/08/2017 03:02:00 PM,Medium,SW,BEHAVIOR CRISIS,P172201608,700 POPLAR GROVE ST,"700 POPLAR GROVE ST
BALTIMORE, MD
(39.295627, -76.664985)"
08/08/2017 03:12:00 PM,Medium,ED,BEHAVIOR CRISIS,P172201637,1700 E EAGER ST,"1700 E EAGER ST
BALTIMORE, MD
(39.301904, -76.59383)"
08/08/2017 04:31:00 PM,Medium,SD,BEHAVIOR CRISIS,P172201860,1800 EAGLE ST,"1800 EAGLE ST
BALTIMORE, MD
(39.281018, -76.644924)"
08/08/2017 05:09:00 PM,Medium,NW,BEHAVIOR CRISIS,P172202000,3700 CHATHAM RD,"3700 CHATHAM RD
BALTIMORE, MD
(39.329319, -76.67819)"
08/08/2017 04:37:00 PM,Medium,SD,BEHAVIOR CRISIS,P172201906,1800 EAGLE ST,"1800 EAGLE ST
BALTIMORE, MD
(39.281018, -76.644924)"
08/08/2017 12:10:00 PM,Medium,SE,BEHAVIOR CRISIS,P172201127,200 N CURLEY ST,"200 N CURLEY ST
BALTIMORE, MD
(39.295499, -76.575695)"
08/08/2017 01:39:00 PM,Medium,SD,BEHAVIOR CRISIS,P172201378,1800 WASHINGTON BL,"1800 WASHINGTON
BALTIMORE, MD
(39.275038, -76.642543)"
08/08/2017 12:57:00 PM,Medium,SD,BEHAVIOR CRISIS,P172201259,3700 5TH ST,"3700 5TH ST
BALTIMORE, MD
(39.235545, -76.604477)"
08/08/2017 01:43:00 PM,Medium,ND,BEHAVIOR CRISIS,P172201389,4600 PALL MALL RD,"4600 PALL MALL RD
BALTIMORE, MD
(39.342183, -76.665004)"
08/08/2017 01:16:00 PM,Medium,SW,BEHAVIOR CRISIS,P172201318,5100 GREENWICH AV,"5100 GREENWICH AV
BALTIMORE, MD
(39.290757, -76.708704)"
08/08/2017 01:50:00 PM,Medium,NW,BEHAVIOR CRISIS,P172201403,4800 REISTERSTOWN RD,"4800 REISTERSTOWN RD
BALTIMORE, MD
(39.341798, -76.676679)"
08/08/2017 11:12:00 AM,Medium,NE,BEHAVIOR CRISIS,P172200977,5600 BELAIR RD,"5600 BELAIR RD
BALTIMORE, MD
(39.340985, -76.547435)"
08/08/2017 02:50:00 AM,Medium,SD,BEHAVIOR CRISIS,P172200230,600 E PATAPSCO AV,"600 E PATAPSCO AV
BALTIMORE, MD
(39.236232, -76.602047)"
08/08/2017 04:58:00 AM,Medium,ED,BEHAVIOR CRISIS,P172200332,500 E PRESTON ST,"500 E PRESTON ST
BALTIMORE, MD
(39.304786, -76.60931)"
08/08/2017 02:53:00 AM,Medium,ED,BEHAVIOR CRISIS,P172200236,1600 BLK N MILTON AV,"1600 BLK N MILTON AV
BALTIMORE, MD
(39.30912, -76.582905)"
08/07/2017 10:18:00 PM,Medium,NW,BEHAVIOR CRISIS,P172192812,4000 FERNHILL AV,"4000 FERNHILL AV
BALTIMORE, MD
(39.337652, -76.685163)"
08/07/2017 11:54:00 PM,Medium,SW,BEHAVIOR CRISIS,P172193049,1600 N DUKELAND ST,"1600 N DUKELAND ST
BALTIMORE, MD
(39.306801, -76.663243)"
08/08/2017 12:02:00 AM,Medium,NE,BEHAVIOR CRISIS,P172200007,3000 BELAIR RD,"3000 BELAIR RD
BALTIMORE, MD
(39.31966, -76.575888)"
08/07/2017 11:14:00 PM,Medium,SW,BEHAVIOR CRISIS,P172192935,600 S CHAPELGATE LN,"600 S CHAPELGATE LN
BALTIMORE, MD
(39.276334, -76.701529)"
08/07/2017 08:51:00 PM,Medium,NE,BEHAVIOR CRISIS,P172192577,2800 AILSA AV,"2800 AILSA AV
BALTIMORE, MD
(39.348319, -76.568425)"
08/07/2017 09:29:00 PM,Medium,WD,BEHAVIOR CRISIS,P172192693,2300 WINDSOR AV,"2300 WINDSOR AV
BALTIMORE, MD
(39.312549, -76.654274)"
08/07/2017 09:38:00 PM,Medium,SW,BEHAVIOR CRISIS,P172192704,2500 W PRATT ST,"2500 W PRATT ST
BALTIMORE, MD
(39.284713, -76.656136)"
08/07/2017 04:01:00 PM,Medium,SD,BEHAVIOR CRISIS,P172191750,800 PONTIAC AV,"800 PONTIAC AV
BALTIMORE, MD
(39.234158, -76.599274)"
08/07/2017 06:53:00 PM,Medium,NE,BEHAVIOR CRISIS,P172192250,1700 BLK MONTPELIER ST,"1700 BLK MONTPELIER ST
BALTIMORE, MD
(39.319786, -76.59522)"
08/07/2017 03:04:00 PM,Medium,ND,BEHAVIOR CRISIS,P172191574,2400 CYLBURN AV,"2400 CYLBURN AV
BALTIMORE, MD
(39.350847, -76.660463)"
10/02/2017 05:15:00 PM,Medium,SD,BEHAVIOR CRISIS,P172751959,800 WASHINGTON BL,"800 WASHINGTON
BALTIMORE, MD
(39.282941, -76.628751)"
10/02/2017 08:35:00 PM,Medium,ND,BEHAVIOR CRISIS,P172752560,3900 ROLAND AV,"3900 ROLAND AV
BALTIMORE, MD
(39.336428, -76.632997)"
10/02/2017 03:09:00 PM,Medium,NW,BEHAVIOR CRISIS,P172751529,4000 SPRINGDALE AV,"4000 SPRINGDALE AV
BALTIMORE, MD
(39.326094, -76.687188)"
10/02/2017 02:09:00 PM,Medium,ED,BEHAVIOR CRISIS,P172751364,2200 ORLEANS ST,"2200 ORLEANS ST
BALTIMORE, MD
(39.295472, -76.586303)"
10/02/2017 04:21:00 PM,Medium,SE,BEHAVIOR CRISIS,P172751740,300 DREW ST,"300 DREW ST
BALTIMORE, MD
(39.290438, -76.543949)"
10/02/2017 04:46:00 PM,Medium,CD,BEHAVIOR CRISIS,P172751845,800 LINDEN AV,"800 LINDEN AV
BALTIMORE, MD
(39.298648, -76.62078)"
10/02/2017 02:33:00 PM,Medium,SE,BEHAVIOR CRISIS,P172751431,3100 FAIT AV,"3100 FAIT AV
BALTIMORE, MD
(39.283336, -76.572592)"
10/02/2017 12:35:00 PM,Medium,WD,BEHAVIOR CRISIS,P172751108,2500 W FRANKLIN ST,"2500 W FRANKLIN ST
BALTIMORE, MD
(39.293466, -76.656425)"
10/02/2017 10:48:00 AM,Medium,ND,BEHAVIOR CRISIS,P172750834,3000 ST PAUL ST,"3000 ST PAUL ST
BALTIMORE, MD
(39.324495, -76.615797)"
10/02/2017 10:46:00 AM,Medium,SD,BEHAVIOR CRISIS,P172750827,100 S FREMONT AV,"100 S FREMONT AV
BALTIMORE, MD
(39.286725, -76.62763)"
10/02/2017 11:02:00 AM,Medium,SD,BEHAVIOR CRISIS,P172750864,1400 FILBERT ST,"1400 FILBERT ST
BALTIMORE, MD
(39.225112, -76.591403)"
10/02/2017 12:55:00 PM,Medium,NW,BEHAVIOR CRISIS,P172751168,3800 GREENSPRING AV,"3800 GREENSPRING AV
BALTIMORE, MD
(39.334091, -76.655919)"
10/02/2017 10:52:00 AM,Medium,SD,BEHAVIOR CRISIS,P172750847,100 S FREMONT AV,"100 S FREMONT AV
BALTIMORE, MD
(39.286725, -76.62763)"
10/02/2017 01:48:00 PM,Medium,WD,BEHAVIOR CRISIS,P172751287,2500 W FRANKLIN ST,"2500 W FRANKLIN ST
BALTIMORE, MD
(39.293466, -76.656425)"
10/02/2017 11:14:00 AM,Medium,NE,BEHAVIOR CRISIS,P172750901,900 QUANTRIL WY,"900 QUANTRIL WY
BALTIMORE, MD
(39.303291, -76.546856)"
10/02/2017 11:06:00 AM,Medium,ND,BEHAVIOR CRISIS,P172750878,300 ILCHESTER AV,"300 ILCHESTER AV
BALTIMORE, MD
(39.322744, -76.612462)"
10/02/2017 10:26:00 AM,Medium,SD,BEHAVIOR CRISIS,P172750773,1800 WASHINGTON BL,"1800 WASHINGTON
BALTIMORE, MD
(39.275038, -76.642543)"
10/02/2017 03:05:00 AM,Medium,SE,BEHAVIOR CRISIS,P172750194,3000 E BALTIMORE ST,"3000 E BALTIMORE ST
BALTIMORE, MD
(39.292289, -76.574545)"
10/02/2017 01:17:00 AM,Medium,ND,BEHAVIOR CRISIS,P172750115,4600 THE STRAND,"4600 THE
BALTIMORE, MD
"
10/01/2017 07:31:00 PM,Medium,ND,BEHAVIOR CRISIS,P172742253,1000 DEER RIDGE DR,"1000 DEER RIDGE DR
BALTIMORE, MD
(39.34482, -76.640222)"
10/01/2017 08:18:00 PM,Medium,SD,BEHAVIOR CRISIS,P172742379,3700 8TH ST,"3700 8TH ST
BALTIMORE, MD
(39.234039, -76.59994)"
10/01/2017 10:23:00 PM,Medium,ED,BEHAVIOR CRISIS,P172742661,400 E FEDERAL ST,"400 E FEDERAL ST
BALTIMORE, MD
(39.307894, -76.610539)"
10/01/2017 08:16:00 PM,Medium,NE,BEHAVIOR CRISIS,P172742371,900 QUANTRIL WY,"900 QUANTRIL WY
BALTIMORE, MD
(39.303291, -76.546856)"
10/01/2017 05:44:00 PM,Medium,NE,BEHAVIOR CRISIS,P172741932,2300 HAMILTON AV,"2300 HAMILTON AV
BALTIMORE, MD
(39.356539, -76.569212)"
10/01/2017 03:08:00 PM,Medium,NE,BEHAVIOR CRISIS,P172741457,900 QUANTRIL WY,"900 QUANTRIL WY
BALTIMORE, MD
(39.303291, -76.546856)"
10/01/2017 12:05:00 PM,Medium,SE,BEHAVIOR CRISIS,P172741021,3400 O'DONNELL ST,"3400 O DONNELL ST
BALTIMORE, MD
(39.280463, -76.568467)"
10/01/2017 07:10:00 PM,Medium,ND,BEHAVIOR CRISIS,P172742197,4700 YORK RD,"4700 YORK RD
BALTIMORE, MD
(39.34628, -76.609609)"
10/01/2017 05:18:00 PM,Medium,ND,BEHAVIOR CRISIS,P172741856,2500 W BELVEDERE AV,"2500 W BELVEDERE AV
BALTIMORE, MD
(39.352908, -76.666818)"
10/01/2017 05:03:00 PM,Medium,ED,BEHAVIOR CRISIS,P172741811,2400 E BIDDLE ST,"2400 E BIDDLE ST
BALTIMORE, MD
(39.304673, -76.584061)"
10/01/2017 06:37:00 PM,Medium,ED,BEHAVIOR CRISIS,P172742106,2900 E FEDERAL ST,"2900 E FEDERAL ST
BALTIMORE, MD
(39.309173, -76.576697)"
10/01/2017 02:48:00 PM,Medium,ND,BEHAVIOR CRISIS,P172741406,1100 GORSUCH AV,"1100 GORSUCH AV
BALTIMORE, MD
(39.325607, -76.602367)"
10/01/2017 01:59:00 PM,Medium,ND,BEHAVIOR CRISIS,P172741293,5400 FALLS RD,"5400 FALLS RD
BALTIMORE, MD
(39.361129, -76.646142)"
10/01/2017 05:37:00 PM,Medium,ND,BEHAVIOR CRISIS,P172741915,2200 N HOWARD ST,"2200 N HOWARD ST
BALTIMORE, MD
(39.314225, -76.619494)"
10/01/2017 01:08:00 PM,Medium,SD,BEHAVIOR CRISIS,P172741156,1400 FILBERT ST,"1400 FILBERT ST
BALTIMORE, MD
(39.225112, -76.591403)"
10/01/2017 06:11:00 PM,Medium,ND,BEHAVIOR CRISIS,P172742029,1900 GREENBERRY RD,"1900 GREENBERRY RD
BALTIMORE, MD
(39.360694, -76.654509)"
10/01/2017 12:52:00 PM,Medium,CD,BEHAVIOR CRISIS,P172741114,0 W CONWAY ST,"0 W CONWAY ST
BALTIMORE, MD
"
09/30/2017 05:29:00 PM,Medium,SD,BEHAVIOR CRISIS,P172732048,1600 POPLAND ST,"1600 POPLAND ST
BALTIMORE, MD
(39.229126, -76.588318)"
09/24/2017 08:07:00 AM,Medium,NW,BEHAVIOR CRISIS,P172670725,3800 OAKFORD AV,"3800 OAKFORD AV
BALTIMORE, MD
(39.335943, -76.68205)"
09/24/2017 02:23:00 PM,Medium,SW,BEHAVIOR CRISIS,P172671471,1600 SEXTON ST,"1600 SEXTON ST
BALTIMORE, MD
(39.269489, -76.653797)"
09/24/2017 10:10:00 PM,Medium,SW,BEHAVIOR CRISIS,P172672742,1700 SEXTON ST,"1700 SEXTON ST
BALTIMORE, MD
(39.268738, -76.652773)"
09/24/2017 12:40:00 PM,Medium,SD,BEHAVIOR CRISIS,P172671219,400 CAMBRIA ST,"400 CAMBRIA ST
BALTIMORE, MD
(39.236607, -76.605338)"
09/24/2017 11:03:00 PM,Medium,NE,BEHAVIOR CRISIS,P172672868,700 E 25TH ST,"700 E 25TH ST
BALTIMORE, MD
(39.318356, -76.603077)"
09/24/2017 02:56:00 PM,Medium,SD,BEHAVIOR CRISIS,P172671542,300 S STRICKER ST,"300 S STRICKER ST
BALTIMORE, MD
(39.284349, -76.64072)"
09/24/2017 04:17:00 PM,Medium,SD,BEHAVIOR CRISIS,P172671736,400 CAMBRIA ST,"400 CAMBRIA ST
BALTIMORE, MD
(39.236607, -76.605338)"
09/24/2017 05:20:00 PM,Medium,NW,BEHAVIOR CRISIS,P172671899,4000 MORTIMER AV,"4000 MORTIMER AV
BALTIMORE, MD
(39.350287, -76.691068)"
09/24/2017 06:13:00 PM,Medium,NE,BEHAVIOR CRISIS,P172672080,3800 PARKSIDE DR,"3800 PARKSIDE DR
BALTIMORE, MD
(39.330928, -76.568576)"
09/24/2017 04:05:00 PM,Medium,SW,BEHAVIOR CRISIS,P172671702,0 N ROCK GLEN RD,"0 N ROCK GLEN RD
BALTIMORE, MD
"
09/24/2017 11:52:00 AM,Medium,NE,BEHAVIOR CRISIS,P172671114,3900 RIDGECROFT RD,"3900 RIDGECROFT RD
BALTIMORE, MD
(39.337983, -76.557915)"
09/23/2017 11:44:00 PM,Medium,NW,BEHAVIOR CRISIS,P172663166,2900 ULMAN AV,"2900 ULMAN AV
BALTIMORE, MD
(39.328333, -76.661459)"
09/24/2017 12:13:00 AM,Medium,CD,BEHAVIOR CRISIS,P172670041,900 W NORTH AV,"900 W NORTH AV
BALTIMORE, MD
(39.310518, -76.633011)"
09/24/2017 01:42:00 PM,Medium,NW,BEHAVIOR CRISIS,P172671368,4100 W FOREST PARK AV,"4100 W FOREST PARK AV
BALTIMORE, MD
(39.324435, -76.687129)"
09/24/2017 11:42:00 AM,Medium,CD,BEHAVIOR CRISIS,P172671089,400 E PRATT ST,"400 E PRATT ST
BALTIMORE, MD
(39.286665, -76.609326)"
09/23/2017 10:53:00 PM,Medium,ND,BEHAVIOR CRISIS,P172663046,3100 SWANN DR,"3100 SWANN DR
BALTIMORE, MD
(39.317025, -76.646388)"
09/23/2017 11:37:00 PM,Medium,NE,BEHAVIOR CRISIS,P172663154,5500 FRANKFORD AV,"5500 FRANKFORD AV
BALTIMORE, MD
(39.323217, -76.540673)"
09/23/2017 07:50:00 PM,Medium,SE,BEHAVIOR CRISIS,P172662485,900 S EAST AV,"900 S EAST AV
BALTIMORE, MD
(39.282053, -76.571236)"
09/23/2017 11:55:00 PM,Medium,SW,BEHAVIOR CRISIS,P172663191,2400 FREDERICK AV,"2400 FREDERICK AV
BALTIMORE, MD
(39.284157, -76.654654)"
09/18/2017 09:17:00 PM,Medium,ND,BEHAVIOR CRISIS,P172612744,0 CLUB RD,"0 CLUB RD
BALTIMORE, MD
"
09/17/2017 12:18:00 PM,Medium,NW,BEHAVIOR CRISIS,P172601096,6500 ARMSTRONG AV,"6500 ARMSTRONG AV
BALTIMORE, MD
(39.351915, -76.708267)"
09/17/2017 12:44:00 PM,Medium,ED,BEHAVIOR CRISIS,P172601156,400 E OLIVER ST,"400 E OLIVER ST
BALTIMORE, MD
(39.306846, -76.610371)"
09/17/2017 12:06:00 PM,Medium,WD,BEHAVIOR CRISIS,P172601074,1600 LORMAN CT,"1600 LORMAN CT
BALTIMORE, MD
(39.303942, -76.643234)"
09/17/2017 12:04:00 PM,Medium,WD,BEHAVIOR CRISIS,P172601068,1600 DELANO CT,"1600 DELANO CT
BALTIMORE, MD
(39.303718, -76.643221)"
09/17/2017 05:41:00 PM,Medium,SD,BEHAVIOR CRISIS,P172601843,1100 RUSSELL ST,"1100 RUSSELL ST
BALTIMORE, MD
(39.277802, -76.625018)"
